time,r_relay
192,-46.09218436873747
193,-46.09218436873747
194,-46.09218436873747
195,-46.09218436873747
196,-46.09218436873747
197,-46.09218436873747
198,-46.09218436873747
199,-46.09218436873747
200,-46.09218436873747
201,-46.09218436873747
202,-46.09218436873747
203,-46.09218436873747
204,-46.09218436873747
205,-46.09218436873747
206,-46.09218436873747
207,-46.09218436873747
208,-46.09218436873747
209,-46.09218436873747
210,-46.09218436873747
211,-46.09218436873747
212,-46.09218436873747
213,-46.09218436873747
214,-46.09218436873747
215,-46.09218436873747
216,-46.09218436873747
217,-46.09218436873747
218,-46.09218436873747
219,-46.09218436873747
220,-46.09218436873747
221,-46.09218436873747
222,-46.09218436873747
223,-46.09218436873747
224,-46.09218436873747
225,-46.09218436873747
226,-46.09218436873747
227,-46.09218436873747
228,-46.09218436873747
229,-46.09218436873747
230,-46.09218436873747
231,-46.09218436873747
232,-46.09218436873747
233,-46.09218436873747
234,-46.09218436873747
235,-46.09218436873747
236,-46.09218436873747
237,-46.09218436873747
238,-46.09218436873747
239,-46.09218436873747
240,-46.09218436873747
241,-46.09218436873747
242,-46.09218436873747
243,-46.09218436873747
244,-46.09218436873747
245,-46.09218436873747
246,-46.09218436873747
247,-46.09218436873747
248,-46.09218436873747
249,-46.09218436873747
250,-46.09218436873747
251,-46.09218436873747
252,-46.09218436873747
253,-46.09218436873747
254,-46.09218436873747
255,-46.09218436873747
256,-46.09218436873747
257,-46.09218436873747
258,-46.09218436873747
259,-46.09218436873747
260,-46.09218436873747
261,-46.09218436873747
262,-46.09218436873747
263,-46.09218436873747
264,-46.09218436873747
265,-46.09218436873747
266,-46.09218436873747
267,-46.09218436873747
268,-46.09218436873747
269,-46.09218436873747
270,-46.09218436873747
271,-46.09218436873747
272,-46.09218436873747
273,-46.09218436873747
274,-46.09218436873747
275,-46.09218436873747
276,-46.09218436873747
277,-46.09218436873747
278,-46.09218436873747
279,-46.09218436873747
280,-46.09218436873747
281,-46.09218436873747
282,-46.09218436873747
283,-46.09218436873747
284,-46.09218436873747
285,-46.09218436873747
286,-46.09218436873747
287,-46.09218436873747
288,-46.09218436873747
289,-46.09218436873747
290,-46.09218436873747
291,-46.09218436873747
292,-46.09218436873747
293,-46.09218436873747
294,-46.09218436873747
295,-46.09218436873747
296,-46.09218436873747
297,-46.09218436873747
298,-46.09218436873747
299,-46.09218436873747
300,-46.09218436873747
