time,r_relay
9.22,4943.010115429239
9.24,4952.230854381822
9.26,4961.4483465786225
9.28,4970.662599032085
9.3,4979.873618724425
9.32,4989.081412607826
9.34,4998.285987604637
9.36,5007.487350607557
9.38,5016.685508479836
9.4,5025.880468055447
9.42,5035.072236139286
9.44,5044.260819507359
9.46,5053.446224906951
9.48,5062.628459056826
9.5,5071.807528647389
9.52,5080.983440340883
9.54,5090.156200771556
9.56,5099.325816545838
9.58,5108.4922942425155
9.6,5117.6556404129105
9.62,5126.8158615810435
9.64,5135.972964243812
9.66,5145.126954871153
9.68,5154.277839906215
9.7,5163.425625765517
9.72,5172.570318839122
9.74,5181.711925490796
9.76,5190.85045205817
9.78,5199.9859048529015
9.8,5209.1182901608345
9.82,5218.247614242151
9.84,5227.373883331538
9.86,5236.4971036383395
9.88,5245.617281346705
9.9,5254.7344226157475
9.92,5263.848533579702
9.94,5272.959620348057
9.96,5282.067689005724
9.98,5291.172745613174
10.0,5300.274796206589
10.02,5309.373846798004
10.04,5318.469903375454
10.06,5327.562971903119
10.08,5336.6530583214635
10.1,5345.740168547379
10.12,5354.824308474325
10.14,5363.905483972464
10.16,5372.983700888802
10.18,5382.058965047328
10.2,5391.131282249143
10.22,5400.200658272605
10.24,5409.267098873449
10.26,5418.33060978493
10.28,5427.391196717952
10.3,5436.448865361195
10.32,5445.5036213812455
10.34,5454.555470422735
10.36,5463.604418108453
10.38,5472.650470039471
10.4,5481.693631795293
10.42,5490.733908933954
10.44,5499.771306992149
10.46,5508.805831485371
10.48,5517.83748790801
10.5,5526.866281733491
10.52,5535.892218414388
10.54,5544.9153033825405
10.56,5553.935542049176
10.58,5562.95293980502
10.6,5571.967502020422
10.62,5580.979234045469
10.64,5589.988141210087
10.66,5598.994228824174
10.68,5607.997502177696
10.7,5616.997966540813
10.72,5625.995627163981
10.74,5634.990489278062
10.76,5643.982558094439
10.78,5652.9718388051215
10.8,5661.958336582852
10.82,5670.942056581219
10.84,5679.923003934753
10.86,5688.901183759041
10.88,5697.876601150829
10.9,5706.849261188123
10.92,5715.819168930292
10.94,5724.7863294181825
10.96,5733.750747674196
10.98,5742.712428702413
11.0,5751.67137748868
11.02,5760.627599000718
11.04,5769.581098188213
11.06,5778.531879982918
11.08,5787.4799492987495
11.1,5796.425311031882
11.12,5805.367970060849
11.14,5814.307931246635
11.16,5823.24519943277
11.18,5832.179779445423
11.2,5841.1116760934965
11.22,5850.040894168718
11.24,5858.967438445731
11.26,5867.891313682193
11.28,5876.812524618848
11.3,5885.7310759796455
11.32,5894.646972471798
11.34,5903.560218785893
11.36,5912.47081959597
11.38,5921.378779559616
11.4,5930.284103318036
11.42,5939.186795496159
11.44,5948.086860702712
11.46,5956.984303530307
11.48,5965.879128555525
11.5,5974.7713403390035
11.52,5983.660943425513
11.54,5992.54794234405
11.56,6001.432341607907
11.58,6010.314145714758
11.6,6019.193359146745
11.62,6028.069986370557
11.64,6036.944031837499
11.66,6045.815499983584
11.68,6054.6843952296085
11.7,6063.550721981227
11.72,6072.414484629034
11.74,6081.275687548637
11.76,6090.1343351007345
11.78,6098.990431631191
11.8,6107.843981471122
11.82,6116.694988936956
11.84,6125.543458330511
11.86,6134.389393939077
11.88,6143.232800035485
11.9,6152.073680878172
11.92,6160.9120407112705
11.94,6169.747883764664
11.96,6178.581214254069
11.98,6187.412036381101
12.0,6196.2403543333485
12.02,6205.066172284436
12.04,6213.889494394106
12.06,6222.710324808279
12.08,6231.528667659124
12.1,6240.344527065123
12.12,6249.157907131151
12.14,6257.968811948532
12.16,6266.777245595108
12.18,6275.583212135307
12.2,6284.386715620212
12.22,6293.187760087625
12.24,6301.986349562122
12.26,6310.782488055137
12.28,6319.576179565012
12.3,6328.367428077064
12.32,6337.15623756365
12.34,6345.942611984232
12.36,6354.726555285436
12.38,6363.508071401114
12.4,6372.287164252412
12.42,6381.063837747818
12.44,6389.838095783246
12.46,6398.609942242072
12.48,6407.37938099521
12.5,6416.146415901166
12.52,6424.911050806096
12.54,6433.673289543872
12.56,6442.433135936136
12.58,6451.190593792363
12.6,6459.945666909901
12.62,6468.698359074062
12.64,6477.448674058146
12.66,6486.196615623518
12.68,6494.942187519658
12.7,6503.685393484216
12.72,6512.426237243075
12.74,6521.164722510396
12.76,6529.900852988681
12.78,6538.634632368825
12.8,6547.36606433017
12.82,6556.095152540561
12.84,6564.821900656398
12.86,6573.546312322694
12.88,6582.268391173117
12.9,6590.988140830059
12.92,6599.705564904675
12.94,6608.42066699694
12.96,6617.1334506957
12.98,6625.843919578724
13.0,6634.552077212761
13.02,6643.2579271535815
13.04,6651.961472946029
13.06,6660.6627181240765
13.08,6669.361666210876
13.1,6678.0583207188
13.12,6686.7526851494995
13.14,6695.444762993946
13.16,6704.134557732486
13.18,6712.822072834892
13.2,6721.507311760402
13.22,6730.190277957767
13.24,6738.870974865311
13.26,6747.549405910965
13.28,6756.225574512326
13.3,6764.8994840766845
13.32,6773.571138001097
13.34,6782.240539672412
13.36,6790.90769246732
13.38,6799.57259975241
13.4,6808.235264884194
13.42,6816.895691209182
13.44,6825.553882063891
13.46,6834.209840774918
13.48,6842.863570658974
13.5,6851.515075022928
13.52,6860.164357163846
13.54,6868.811420369044
13.56,6877.456267916122
13.58,6886.098903073019
13.6,6894.739329098042
13.62,6903.377549239917
13.64,6912.013566737827
13.66,6920.647384821462
13.68,6929.279006711046
13.7,6937.908435617393
13.72,6946.535674741939
13.74,6955.160727276791
13.76,6963.783596404756
13.78,6972.4042852994
13.8,6981.02279712506
13.82,6989.639135036918
13.84,6998.253302181015
13.86,7006.865301694296
13.88,7015.475136704664
13.9,7024.082810330997
13.92,7032.688325683205
13.94,7041.291685862259
13.96,7049.89289396023
13.98,7058.491953060329
14.0,7067.088866236952
14.02,7075.6836365557
14.04,7084.27626707344
14.06,7092.866760838318
14.08,7101.455120889817
14.1,7110.041350258784
14.12,7118.625451967463
14.14,7127.207429029534
14.16,7135.787284450168
14.18,7144.365021226026
14.2,7152.940642345332
14.22,7161.514150787882
14.24,7170.085549525092
14.26,7178.654841520042
14.28,7187.222029727483
14.3,7195.787117093899
14.32,7204.350106557536
14.34,7212.911001048424
14.36,7221.469803488426
14.38,7230.02651679126
14.4,7238.581143862547
14.42,7247.1336875998295
14.44,7255.684150892617
14.46,7264.232536622414
14.48,7272.778847662753
14.5,7281.323086879231
14.52,7289.865257129531
14.54,7298.405361263476
14.56,7306.943402123045
14.58,7315.479382542405
14.6,7324.013305347951
14.62,7332.545173358333
14.64,7341.074989384493
14.66,7349.602756229687
14.68,7358.128476689524
14.7,7366.6521535520005
14.72,7375.173789597518
14.74,7383.693387598933
14.76,7392.210950321569
14.78,7400.726480523257
14.8,7409.239980954367
14.82,7417.751454357829
14.84,7426.260903469183
14.86,7434.768331016581
14.88,7443.27373972084
14.9,7451.77713229546
14.92,7460.278511446653
14.94,7468.777879873387
14.96,7477.275240267392
14.98,7485.770595313205
15.0,7494.263947688199
15.02,7502.7553000625985
15.04,7511.244655099522
15.06,7519.73201545501
15.08,7528.217383778036
15.1,7536.700762710561
15.12,7545.182154887537
15.14,7553.661562936953
15.16,7562.138989479846
15.18,7570.6144371303435
15.2,7579.087908495684
15.22,7587.559406176245
15.24,7596.028932765569
15.26,7604.496490850392
15.28,7612.962083010668
15.3,7621.425711819597
15.32,7629.887379843653
15.34,7638.3470896426115
15.36,7646.804843769568
15.38,7655.260644770971
15.4,7663.714495186652
15.42,7672.166397549835
15.44,7680.616354387182
15.46,7689.064368218801
15.48,7697.510441558293
15.5,7705.954576912745
15.52,7714.39677678279
15.54,7722.837043662611
15.56,7731.275380039967
15.58,7739.711788396229
15.6,7748.146271206388
15.62,7756.578830939097
15.64,7765.009470056686
15.66,7773.438191015185
15.68,7781.86499626435
15.7,7790.28988824769
15.72,7798.712869402488
15.74,7807.133942159824
15.76,7815.553108944603
15.78,7823.9703721755695
15.8,7832.385734265344
15.82,7840.799197620433
15.84,7849.210764641262
15.86,7857.620437722197
15.88,7866.028219251555
15.9,7874.434111611651
15.92,7882.838117178792
15.94,7891.240238323332
15.96,7899.640477409658
15.98,7908.038836796247
16.0,7916.435318835661
16.02,7924.829925874585
16.04,7933.222660253849
16.06,7941.613524308435
16.08,7950.002520367522
16.1,7958.38965075449
16.12,7966.774917786938
16.14,7975.1583237767245
16.16,7983.539871029977
16.18,7991.919561847111
16.2,8000.297398522858
16.22,8008.673383346286
16.24,8017.047518600806
16.26,8025.419806564222
16.28,8033.790249508723
16.3,8042.158849700917
16.32,8050.5256094018505
16.34,8058.890530867027
16.36,8067.253616346437
16.38,8075.61486808456
16.4,8083.9742883203935
16.42,8092.331879287485
16.44,8100.687643213927
16.46,8109.0415823223975
16.48,8117.39369883018
16.5,8125.743994949168
16.52,8134.09247288589
16.54,8142.4391348415365
16.56,8150.783983011981
16.58,8159.12701958778
16.6,8167.468246754215
16.62,8175.807666691296
16.64,8184.145281573791
16.66,8192.481093571238
16.68,8200.81510484796
16.7,8209.147317563104
16.72,8217.47773387063
16.74,8225.806355919354
16.76,8234.133185852961
16.78,8242.458225810005
16.8,8250.781477923958
16.82,8259.102944323206
16.84,8267.422627131065
16.86,8275.740528465825
