time,r_simple
34.08,425.0156490426064
34.1,425.22906081054253
34.12,425.4424514641076
34.14,425.65582101567844
34.16,425.8691694776174
34.18,426.0824968622716
34.2,426.2958031819744
34.22,426.50908844904444
34.24,426.7223526757859
34.26,426.9355958744888
34.28,427.14881805742885
34.3,427.362019236867
34.32,427.5751994250502
34.34,427.78835863421153
34.36,428.0014968765688
34.38,428.2146141643267
34.4,428.42771050967497
34.42,428.6407859247895
34.44,428.85384042183193
34.46,429.06687401295
34.48,429.27988671027686
34.5,429.4928785259321
34.52,429.7058494720208
34.54,429.9187995606347
34.56,430.1317288038505
34.58,430.3446372137318
34.6,430.5575248023282
34.62,430.77039158167463
34.64,430.983237563793
34.66,431.19606276069084
34.68,431.40886718436195
34.7,431.6216508467861
34.72,431.8344137599296
34.74,432.0471559357448
34.76,432.25987738617016
34.78,432.4725781231307
34.8,432.68525815853747
34.82,432.89791750428805
34.84,433.11055617226594
34.86,433.32317417434155
34.88,433.53577152237114
34.9,433.74834822819787
34.92,433.9609043036509
34.94,434.1734397605461
34.96,434.38595461068587
34.98,434.5984488658586
35.0,434.81092253784
35.02,435.0233756383918
35.04,435.2358081792621
35.06,435.4482201721862
35.08,435.6606116288855
35.1,435.8729825610682
35.12,436.08533298042954
35.14,436.2976628986507
35.16,436.50997232739985
35.18,436.72226127833255
35.2,436.9345297630901
35.22,437.14677779330094
35.24,437.3590053805807
35.26,437.5712125365311
35.28,437.78339927274146
35.3,437.99556560078753
35.32,438.20771153223177
35.34,438.4198370786241
35.36,438.63194225150085
35.38,438.84402706238563
35.4,439.05609152278885
35.42,439.26813564420775
35.44,439.4801594381271
35.46,439.69216291601833
35.48,439.90414608933986
35.5,440.11610896953744
35.52,440.328051568044
35.54,440.539973896279
35.56,440.7518759656498
35.58,440.96375778755026
35.6,441.1756193733622
35.62,441.3874607344538
35.64,441.59928188218123
35.66,441.8110828278872
35.68,442.0228635829024
35.7,442.23462415854453
35.72,442.446364566118
35.74,442.6580848169157
35.76,442.86978492221704
35.78,443.0814648932892
35.8,443.2931247413866
35.82,443.50476447775105
35.84,443.7163841136119
35.86,443.92798366018604
35.88,444.1395631286778
35.9,444.35112253027893
35.92,444.56266187616853
35.94,444.7741811775136
35.96,444.9856804454689
35.98,445.197159691176
36.0,445.40861892576504
36.02,445.6200581603529
36.04,445.83147740604466
36.06,446.04287667393305
36.08,446.2542559750982
36.1,446.46561532060815
36.12,446.6769547215189
36.14,446.8882741888737
36.16,447.0995737337041
36.18,447.310853367029
36.2,447.52211309985535
36.22,447.7333529431779
36.24,447.9445729079792
36.26,448.15577300523006
36.28,448.36695324588845
36.3,448.5781136409009
36.32,448.7892542012015
36.34,449.0003749377128
36.36,449.21147586134447
36.38,449.42255698299516
36.4,449.63361831355076
36.42,449.84465986388545
36.44,450.05568164486186
36.46,450.26668366732997
36.48,450.4776659421284
36.5,450.68862848008393
36.52,450.89957129201105
36.54,451.1104943887124
36.56,451.32139778097957
36.58,451.53228147959135
36.6,451.7431454953155
36.62,451.95398983890715
36.64,452.16481452111094
36.66,452.37561955265863
36.68,452.58640494427067
36.7,452.7971707066561
36.72,453.007916850512
36.74,453.2186433865238
36.76,453.4293503253653
36.78,453.6400376776989
36.8,453.8507054541748
36.82,454.06135366543253
36.84,454.27198232209946
36.86,454.48259143479123
36.88,454.69318101411267
36.9,454.90375107065665
36.92,455.1143016150046
36.94,455.3248326577263
36.96,455.5353442093805
36.98,455.7458362805143
37.0,455.9563088816635
37.02,456.1667620233522
37.04,456.3771957160934
37.06,456.5876099703887
37.08,456.7980047967283
37.1,457.0083802055915
37.12,457.2187362074454
37.14,457.42907281274677
37.16,457.6393900319404
37.18,457.84968787546063
37.2,458.0599663537298
37.22,458.27022547715916
37.24,458.4804652561493
37.26,458.6906857010887
37.28,458.9008868223559
37.3,459.11106863031745
37.32,459.3212311353292
37.34,459.53137434773544
37.36,459.7414982778695
37.38,459.95160293605426
37.4,460.1616883326007
37.42,460.37175447780953
37.44,460.58180138196974
37.46,460.7918290553598
37.48,461.0018375082471
37.5,461.2118267508881
37.52,461.42179679352813
37.54,461.6317476464016
37.56,461.84167931973263
37.58,462.05159182373353
37.6,462.2614851686064
37.62,462.4713593645422
37.64,462.681214421721
37.66,462.8910503503124
37.68,463.1008671604748
37.7,463.3106648623562
37.72,463.52044346609324
37.74,463.73020298181274
37.76,463.9399434196296
37.78,464.1496647896491
37.8,464.35936710196506
37.82,464.56905036666126
37.84,464.77871459381026
37.86,464.9883597934743
37.88,465.19798597570474
37.9,465.4075931505424
37.92,465.617181328018
37.94,465.8267505181506
37.96,466.0363007309499
37.98,466.24583197641414
38.0,466.4553442645318
38.02,466.66483760528
38.04,466.8743120086259
38.06,467.08376748452633
38.08,467.29320404292696
38.1,467.5026216937639
38.12,467.7120204469621
38.14,467.92140031243645
38.16,468.1307613000913
38.18,468.3401034198207
38.2,468.54942668150875
38.22,468.7587310950279
38.24,468.96801667024204
38.26,469.1772834170033
38.28,469.3865313451542
