time,r_relay
156,-21.04208416833667
157,-21.04208416833667
158,-21.04208416833667
159,-21.04208416833667
160,-21.04208416833667
161,-21.04208416833667
162,-21.04208416833667
163,-21.04208416833667
164,-21.04208416833667
165,-21.04208416833667
166,-21.04208416833667
167,-21.04208416833667
168,-21.04208416833667
169,-21.04208416833667
170,-21.04208416833667
171,-21.04208416833667
172,-21.04208416833667
173,-21.04208416833667
174,-21.04208416833667
175,-21.04208416833667
176,-21.04208416833667
177,-21.04208416833667
178,-21.04208416833667
179,-21.04208416833667
180,-21.04208416833667
181,-21.04208416833667
182,-21.04208416833667
183,-21.04208416833667
184,-21.04208416833667
185,-21.04208416833667
186,-21.04208416833667
187,-21.04208416833667
188,-21.04208416833667
189,-21.04208416833667
190,-21.04208416833667
191,-21.04208416833667
192,-21.04208416833667
193,-21.04208416833667
194,-21.04208416833667
195,-21.04208416833667
196,-21.04208416833667
197,-21.04208416833667
198,-21.04208416833667
199,-21.04208416833667
200,-21.04208416833667
201,-21.04208416833667
202,-21.04208416833667
203,-21.04208416833667
204,-21.04208416833667
205,-21.04208416833667
206,-21.04208416833667
207,-21.04208416833667
208,-21.04208416833667
209,-21.04208416833667
210,-21.04208416833667
211,-21.04208416833667
212,-21.04208416833667
213,-21.04208416833667
214,-21.04208416833667
215,-21.04208416833667
216,-21.04208416833667
217,-21.04208416833667
218,-21.04208416833667
219,-21.04208416833667
220,-21.04208416833667
221,-21.04208416833667
222,-21.04208416833667
223,-21.04208416833667
224,-21.04208416833667
225,-21.04208416833667
226,-21.04208416833667
227,-21.04208416833667
228,-21.04208416833667
229,-21.04208416833667
230,-21.04208416833667
231,-21.04208416833667
232,-21.04208416833667
233,-21.04208416833667
234,-21.04208416833667
235,-21.04208416833667
236,-21.04208416833667
237,-21.04208416833667
238,-21.04208416833667
239,-21.04208416833667
240,-21.04208416833667
241,-21.04208416833667
242,-21.04208416833667
243,-21.04208416833667
244,-21.04208416833667
245,-21.04208416833667
246,-21.04208416833667
247,-21.04208416833667
248,-21.04208416833667
249,-21.04208416833667
250,-21.04208416833667
251,-21.04208416833667
252,-21.04208416833667
253,-21.04208416833667
254,-21.04208416833667
255,-21.04208416833667
256,-21.04208416833667
257,-21.04208416833667
258,-21.04208416833667
259,-21.04208416833667
260,-21.04208416833667
261,-21.04208416833667
262,-21.04208416833667
263,-21.04208416833667
264,-21.04208416833667
265,-21.04208416833667
266,-21.04208416833667
267,-21.04208416833667
268,-21.04208416833667
269,-21.04208416833667
270,-21.04208416833667
271,-21.04208416833667
272,-21.04208416833667
273,-21.04208416833667
274,-21.04208416833667
275,-21.04208416833667
276,-21.04208416833667
277,-21.04208416833667
278,-21.04208416833667
279,-21.04208416833667
280,-21.04208416833667
281,-21.04208416833667
282,-21.04208416833667
283,-21.04208416833667
284,-21.04208416833667
285,-21.04208416833667
286,-21.04208416833667
287,-21.04208416833667
288,-21.04208416833667
289,-21.04208416833667
290,-21.04208416833667
291,-21.04208416833667
292,-21.04208416833667
293,-21.04208416833667
294,-21.04208416833667
295,-21.04208416833667
296,-21.04208416833667
297,-21.04208416833667
298,-21.04208416833667
299,-21.04208416833667
300,-21.04208416833667
