time,r_relay
305.0,488.9779559118236
306.0,488.9779559118236
307.0,488.9779559118236
308.0,488.9779559118236
309.0,488.9779559118236
310.0,488.9779559118236
311.0,489.97995991983964
312.0,489.97995991983964
313.0,489.97995991983964
314.0,489.97995991983964
315.0,489.97995991983964
316.0,489.97995991983964
317.0,489.97995991983964
318.0,489.97995991983964
319.0,489.97995991983964
320.0,489.97995991983964
321.0,489.97995991983964
322.0,489.97995991983964
323.0,489.97995991983964
324.0,489.97995991983964
325.0,489.97995991983964
326.0,489.97995991983964
327.0,489.97995991983964
328.0,489.97995991983964
329.0,489.97995991983964
330.0,489.97995991983964
331.0,489.97995991983964
332.0,489.97995991983964
333.0,489.97995991983964
334.0,489.97995991983964
335.0,489.97995991983964
336.0,489.97995991983964
337.0,489.97995991983964
338.0,489.97995991983964
339.0,489.97995991983964
340.0,489.97995991983964
341.0,489.97995991983964
342.0,489.97995991983964
343.0,489.97995991983964
344.0,489.97995991983964
345.0,489.97995991983964
346.0,489.97995991983964
347.0,489.97995991983964
348.0,489.97995991983964
349.0,489.97995991983964
350.0,489.97995991983964
351.0,489.97995991983964
352.0,489.97995991983964
353.0,489.97995991983964
354.0,489.97995991983964
355.0,489.97995991983964
356.0,489.97995991983964
357.0,489.97995991983964
358.0,489.97995991983964
359.0,489.97995991983964
360.0,489.97995991983964
361.0,489.97995991983964
362.0,489.97995991983964
363.0,489.97995991983964
364.0,489.97995991983964
365.0,489.97995991983964
366.0,489.97995991983964
367.0,489.97995991983964
368.0,489.97995991983964
369.0,489.97995991983964
370.0,489.97995991983964
371.0,489.97995991983964
372.0,489.97995991983964
373.0,489.97995991983964
374.0,489.97995991983964
375.0,489.97995991983964
376.0,489.97995991983964
377.0,489.97995991983964
378.0,489.97995991983964
379.0,489.97995991983964
380.0,489.97995991983964
381.0,489.97995991983964
382.0,489.97995991983964
383.0,489.97995991983964
384.0,489.97995991983964
385.0,489.97995991983964
386.0,489.97995991983964
387.0,489.97995991983964
388.0,489.97995991983964
389.0,489.97995991983964
390.0,489.97995991983964
391.0,489.97995991983964
392.0,489.97995991983964
393.0,489.97995991983964
394.0,489.97995991983964
395.0,489.97995991983964
396.0,489.97995991983964
397.0,489.97995991983964
398.0,489.97995991983964
